-------------------------当前TTI0----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
81   42.1456    8.07259      1.6143      55      613
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    16.0193      3.58252      36      202
83   67.6252    14.2994      3.70488      33      207
84   51.8756    15.5245      3.52463      41      237
85   44.1222    16.7761      3.61176      45      241
86   31.305    18.7954      3.61657      46      0
87   18.2538    22.52      3.639      40      159
88   25.672    21.1363      3.49682      43      183
89   20.4083    21.2121      3.66966      34      144
90   44.4707    19.5266      3.60958      43      198
91   56.7389    21.9899      3.87634      51      0
92   37.6962    20.1131      3.54833      55      0
93   53.5397    18.3664      3.47381      54      264
94   46.4591    26.9164      3.74214      62      0
95   11.9    16.0216      3.5458      43      241
96   54.0951    13.9154      3.4979      41      265
97   15.3522    18.1506      3.6906      53      262
98   53.3655    20.8268      3.67225      56      0
99   34.7541    18.7812      3.5239      51      244
100   62.1109    18.4206      3.58771      40      195
101   46.2689    20.7634      3.62254      42      182
102   25.6338    18.7547      3.71      31      148
103   50.5941    23.0462      3.58543      43      167
104   59.43    20.03      3.57379      54      242
105   50.7102    21.7692      3.67756      55      0
106   48.061    22.2019      3.52538      58      0
107   20.6708    19.7368      3.66609      51      232
108   65.0398    23.5277      3.65205      47      179
109   40.8886    22.7538      3.6255      50      197
110   42.9802    21.7512      3.58824      53      0
111   46.7273    21.6556      3.42936      58      0
112   37.4156    19.3703      3.5481      45      209
113   42.1456    18.1915      3.70716      45      222
114   42.7229    24.5841      3.5198      59      0
115   38.0841    20.7574      3.53462      50      0
116   25.5476    18.4113      3.49929      49      239
117   45.3436    17.9563      3.61553      38      190
118   63.0194    22.1401      3.71514      69      0
119   40.9664    16.8679      3.56156      30      160
120   50.4194    24.1047      3.58767      69      0
121   56.4618    16.5155      3.29005      38      207
122   43.1793    27.7885      3.51752      73      0
123   14.1739    20.273      2.971      3      13
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI183----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    10.2764      1.73643      48      420
2   48.7494    11.2233      1.83      51      0
3   25.9756    11.8669      1.7834      36      273
4   60.3991    7.18423      1.804      51      638
5   48.462    12.2406      1.74161      52      0
6   64.1752    13.1567      1.79643      56      0
7   50.5747    10.0494      1.76214      31      277
8   36.7283    11.3322      1.74645      50      397
9   66.3931    12.5813      1.74917      58      0
10   35.837    7.25457      1.66862      43      533
11   23.5308    12.1554      1.72889      47      347
12   58.7541    10.4929      1.713      36      308
13   46.7273    7.64977      1.80957      43      505
14   23.2691    10.8587      1.784      53      439
15   45.192    9.77931      1.7805      38      349
16   51.9747    12.7451      1.77357      53      374
17   17.5559    8.37378      1.832      58      623
18   1.56525    13.4863      1.7802      60      400
19   34.3286    7.52612      1.825      53      633
20   66.0824    9.5391      1.78814      44      415
21   47.4195    8.14957      1.79261      52      574
22   20.3843    11.7855      1.8      58      442
23   72.3747    11.164      1.78049      44      354
24   58.3483    7.69342      1.71814      56      655
25   51.1767    11.8029      1.82731      41      312
26   8.16333    13.1858      1.8296      64      0
27   65.8149    11.7977      1.745      60      0
28   10.0225    10.1044      1.68293      45      400
29   51.3869    10.8349      1.8435      47      390
30   55.5828    10.9038      1.82871      48      0
31   52.8766    11.3118      1.68699      55      437
32   51.1    8.45883      1.78511      52      553
33   41.766    9.5508      1.774      53      499
34   39.2562    8.9744      1.69272      45      451
35   46.9366    8.49528      1.60457      35      370
36   32.9    8.06617      1.73775      44      490
37   47.9334    6.54747      1.7009      48      659
38   25.9    10.3237      1.76475      46      0
39   48.6236    5.72372      1.70717      31      487
40   50.8838    9.30645      1.76171      30      290
41   37.8583    9.38871      1.673      48      460
42   19.8114    6.91575      1.4205      15      195
43   32.7283    8.88732      1.7631      59      597
44   46.3324    11.558      1.74529      54      420
45   55.7545    12.729      1.87759      41      289
46   54.4472    11.9464      1.82717      60      0
47   51.1767    8.14649      1.70033      51      563
48   50.5214    9.50724      1.85771      44      416
49   35.2024    11.3018      1.70482      53      422
50   35.4244    11.8921      1.89388      60      454
51   31.258    12.2985      1.85954      54      395
52   33.6073    8.27739      1.80592      53      576
53   53.4068    10.2267      1.87028      63      554
54   65.6696    12.1232      1.82011      52      0
55   45.2408    8.21081      1.865      40      438
56   47.404    9.94554      1.97825      57      515
57   50.0879    10.0025      1.85611      71      638
58   18.3742    12.5187      1.948      51      366
59   61.9213    8.36123      1.8284      46      495
60   39.8016    12.6917      1.90719      57      404
61   64.5368    11.1016      1.863      59      478
62   44.9365    11.5951      1.84724      44      341
63   39.3559    13.0512      1.94794      45      310
64   14    8.52379      1.8595      43      454
65   13.0208    6.53177      1.84443      47      647
66   34.5774    10.0866      1.90604      60      535
67   68.0298    15.6644      1.98      69      0
68   28    10.8202      1.78557      62      515
69   68.8175    8.89736      1.83033      53      536
70   63.0971    11.0289      1.99356      60      489
71   38.6588    13.5786      1.79165      61      0
72   65.2616    7.92562      1.75147      53      601
73   31.5078    9.21006      1.84588      67      654
74   44.4541    13.6571      1.88117      63      0
75   47.5846    8.52663      1.942      45      474
76   28.3219    13.0126      1.88801      57      0
77   57.1433    8.48726      1.84338      60      636
78   47.7696    11.0169      1.919      49      400
79   24.6197    9.34173      1.70072      18      173
80   33.7165    7.68009      1.86566      0      0
81   42.1456    7.26533      1.6143      0      0
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    19.2174      3.63052      48      0
83   67.6252    12.8695      3.70488      37      258
84   51.8756    18.972      3.57463      50      0
85   44.1222    19.6985      3.65776      46      0
86   31.305    22.3159      3.67057      54      0
87   18.2538    20.268      3.639      50      222
88   25.672    19.0227      3.49682      46      217
89   20.4083    19.0909      3.66966      42      198
90   44.4707    17.5739      3.60958      43      220
